agent_id,o_zone_id,d_zone_id,volume,travel_time,node_sequence,o_node_id,d_node_id
1361,2,279,0.004213049,39.10484586,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;825;279,2,279
1362,2,287,0.001441882,47.88343823,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,2,287
1363,2,287,0.00197252,47.81789219,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,2,287
1364,2,287,0.00241126,47.89604496,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,2,287
1365,2,287,0.004174338,47.78156494,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,2,287
1366,2,288,0.001444968,50.55928715,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,2,288
1367,2,288,0.001973978,50.49374111,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,2,288
1368,2,288,0.002415969,50.57189388,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,2,288
1369,2,288,0.004165085,50.45741386,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,2,288
1370,2,290,0.144817118,53.6743144,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;456;836;290,2,290
1371,2,290,0.197549051,53.60876836,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;456;836;290,2,290
1372,2,290,0.242085812,53.68692113,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;456;836;290,2,290
1373,2,290,0.415548019,53.57244111,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;456;836;290,2,290
1374,2,295,0.000560626,42.67015659,2;548;550;560;558;557;490;631;571;634;505;639;641;648;650;453;841;295,2,295
1375,2,295,0.000943198,42.17496875,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;655;663;841;295,2,295
1376,2,295,0.007574656,42.10413758,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;450;453;841;295,2,295
1377,2,295,0.000464662,42.13811021,2;548;552;553;496;556;557;490;631;571;637;644;646;653;655;663;841;295,2,295
1378,2,295,0.000456859,42.1596251,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;450;449;663;841;295,2,295
1379,2,303,0,46.77733092,2;548;550;560;558;557;490;631;571;637;644;646;653;655;663;665;849;303,2,303
1380,2,303,0.000415027,45.8982713,2;548;547;549;551;563;564;565;569;573;577;578;645;652;452;654;662;664;849;303,2,303
1381,2,303,0.009584973,44.92308098,2;548;550;551;563;564;565;569;573;577;578;645;652;452;654;662;664;849;303,2,303
1382,2,320,0.001444844,50.45082659,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;814;809;810;866;320,2,320
1383,2,320,0.001973922,50.38528055,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;809;810;866;320,2,320
1384,2,320,0.002415784,50.46343332,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;813;814;809;810;866;320,2,320
1385,2,320,0.00416545,50.3489533,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;809;810;866;320,2,320
1386,2,356,0.462949783,34.51593519,2;548;550;551;563;564;565;568;574;575;581;582;541;902;356,2,356
1387,2,356,0.004081638,35.59314278,2;548;547;549;551;563;564;565;568;574;575;581;582;660;902;356,2,356
1388,2,356,0.042968579,34.61795246,2;548;550;551;563;564;565;568;574;575;581;582;660;902;356,2,356
1389,2,357,0.115798287,40.9621127,2;548;550;551;563;564;565;568;574;575;581;582;541;902;542;903;357,2,357
1390,2,357,0.002926013,42.03932029,2;548;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;357,2,357
1391,2,357,0.0112757,41.06412997,2;548;550;551;563;564;565;568;574;575;581;582;660;902;542;903;357,2,357
1392,2,358,0.008794529,46.78190159,2;548;550;551;563;564;565;568;574;575;581;582;541;902;542;903;544;904;358,2,358
1393,2,358,0.000321586,47.85910919,2;548;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;544;904;358,2,358
1394,2,358,0.000883885,46.88391886,2;548;550;551;563;564;565;568;574;575;581;582;660;902;542;903;544;904;358,2,358
1395,2,359,0.008853478,43.55849571,2;548;550;551;563;564;565;568;574;575;581;582;541;902;513;905;359,2,359
1396,2,359,0.000271256,44.63570331,2;548;547;549;551;563;564;565;568;574;575;581;582;660;902;513;905;359,2,359
1397,2,359,0.000875266,43.66051298,2;548;550;551;563;564;565;568;574;575;581;582;660;902;513;905;359,2,359
1398,2,360,0.008753725,49.31166381,2;548;550;551;563;564;565;568;574;575;581;582;541;902;542;903;516;906;360,2,360
1399,2,360,0.000356425,50.38887141,2;548;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;516;906;360,2,360
1400,2,360,0.00088985,49.41368108,2;548;550;551;563;564;565;568;574;575;581;582;660;902;542;903;516;906;360,2,360
1401,2,376,0.010354951,45.27497583,2;548;618;616;599;597;778;777;767;766;756;755;745;744;922;376,2,376
1402,2,376,0.009645049,45.40830134,2;548;618;616;599;432;431;428;429;778;777;767;766;756;755;745;744;922;376,2,376
